358157	Mr. Kee
1454220	Hopsin
1100171	DJ Trans
576190	Matty G
179826	Mr. Mixx
2645055	GG Caravan
13196	2 In A Room
472571	Brisco
79727	Dumb Guys
3319006	Projekt Rakija
657102	Clappa Club
1631155	Elaquent
440265	Johnny Richter
958596	Andre The King
1006134	Barnsley Bill
290631	The Almighty RSO
2528032	Hiljaiset Tarinat
4482794	MC Blabber
952395	Hulkhodn
2070082	Tempo Al Tempo
7253	Tony Scott
3167456	Keys N Krates
352182	Otniel
1751475	El Imperio
759753	Scratch Zone Symphony
658663	Nefarius (2)
190074	Blufoot
4897271	Crew (13)
133460	Oddisee
176688	M-Cee &quot;Zeus&quot;
671868	Särre
124603	Sylvia Simone
189709	Triple Beam
93251	Gary Byrd &amp; The G.B. Experience
1134356	Zodiac Mprint
64348	Zack
1605040	Crazy Pe
1605040	Crazy-Pe
607174	Heathcliff
363339	Ozols
2834682	Hearts Of Darkness (2)
788481	Ali Kazim
1324714	Wacky Wrapper (Wack But Chill)
1184566	Misled Children
14099	Donna Allen
57927	Mac Band Featuring The McCampbell Brothers
231974	Fokus (2)
354040	Black Noise (2)
359877	Dee-Mack
2101599	Ta-ku
4547819	Heresy (9)
830218	Fabo
474831	moO (2)
2495097	Keyo
369619	Andrew Roachford
1876500	Busy B. (2)
3803909	Bitamina
1701142	C.U.B.A. Cabbal
2140713	Greedy Edna
2322801	Prima Klima (2)
3111	Pop.Will.Eat.Itself
4632408	Bastien Keb
157855	General Malice
176724	Rödelheim Hartreim Projekt
1083603	Sexfemman
157018	Saliha
175627	Mister Schnabel
50514	KRS
1967043	Dnoe
3150802	Karman (2)
2450913	Stooshe
39239	Battlecat
1376508	Bo Burnham
272350	Bobby G. Morris
104618	Sugar Soul
240490	ABS (2)
630669	The Link Crew
142831	Cro
1079116	G-Lo
313930	Governor Bolts
4665156	V.S.O.P. (5)
1461629	Apollo Brown
44983	Tuff Crew
173448	Tjes Boogie
4632133	TaiMO
3115964	Agent Finch
308241	Aleese Simmons
383281	DJ Drama
850046	SFC
85807	Nigell
372664	Projekt X
802607	Corn Head
67728	Sway And King Tech
289687	Flip Kowlier
375349	DJ Manny Markk
965687	Lex A.D.
959102	Earle The Poet
1684341	Fly To The Sky
1977610	Nona (4)
182363	M.C. Don &amp; E.Z. Ed
392875	J. Isaac
277125	M.C. Price &amp; D.J. Trouble
144548	Epstein
4685790	D. Brown
13878	D.St.
319173	The Complainer
925847	Ol' Skool
204891	Joey B. Ellis
257819	Gold Money
2231692	Cappuchino
1229163	DJ Pain 1
4674688	Benal
4485330	Penpals
13888	Awesome Foursome
984	Jazz Con Bazz
26918	Missy &quot;Misdemeanor&quot; Elliott
198249	Navis (2)
1219876	Blended Culture
187006	DBC
1160069	B Rich
224627	Nino (4)
632353	Lil Troy
1728522	Iyaz
4156920	LGoony
2431699	R3hab
893657	Ace Dog
328553	Iomos Marad
243896	Charlie Chaplin
891427	La Coka Nostra
261609	Esham's
1313569	Fede Poul
932892	Yila
3870794	J-Bez
1840788	Haze
1411661	Shuga Wuga
536954	Hustlechild
103316	Scratchaholics
2817932	4two7
3368617	Copkiller (2)
301958	Brzowski
3428638	Salazar (7)
2715961	Loke Deph
151042	NRG UK
27295	Cappablack
194274	Rakaa
2630528	Colonel Reyel
3564072	Gemello
1136190	Maree'
2238414	Soulkast
2130069	Sergie Mercury
1442300	O.Z. (2)
1862272	Lil Bay
20897	Teddy Riley
554046	Don Baxter
1254442	Napalm (10)
891426	Al'Tarba
38712	Shantel
240491	Pure Doze
546095	LXD (2)
700985	Microphone Mike
164713	MC Shamrock
1137249	Admiral Anderision
2875295	Kapital Boyz
939354	Martin Atkins China Dub Soundsystem
69131	Da Rock
402200	League Of XO Gentlemen
158480	Soula
213328	The Scam
144903	DAM
1436121	Dj 2Phast
30023	Laquan
5433172	DGBKLY AKA YUNG BREADCAT
28907	Soothsayer
3317728	Inner-City Clique
553982	Disco And The City Boyz
4943414	Ljones
1448495	Vaiper
534737	Blue Sky Black Death
1141658	Legion Of D.U.M.E.
351205	Po', Broke &amp; Lonely?
34215	Planet Asia
3617470	Precise (14)
66824	Justin Timberlake
3916582	Лёд 9
321099	Mirah (3)
4133700	Sport-tee Kev
4068238	Fallguys
909293	Donato (2)
134408	Freshy 2 A.K.A Mickey C &amp; Chino Ski
188783	Shock Wave
3377880	Mister T (3)
45032	J.T. And The Big Family
30998	DJ Cheese
298607	Old Joseph
2111408	U.N.I.T.Y. (2)
1093106	Jelena Karleuša
175456	DJ Shame
1695700	Гуф
1126139	U.S.D.A.
1307779	Stranj Child
4699783	Slum Sociable
361770	Luana
58824	Sound Of R.E.L.S.
210875	DJ Green Lantern
1353426	Mista Naked
39459	Junior Dangerous
3100896	Clipping.
1160069	B. Rich
100579	Youth MC's
4430794	F.T.F.
61665	Maximus III
2000799	Wad$quad
2871024	Mob Related
301396	W.B.I. Red Ninja
227408	Phill Most Chill
577554	Derrick Dimitry
1482062	ETW End Time Warriors
768179	Wisemen
233035	Max Minelli
1880908	Spit Syndicate
807333	Chris Thomas (9)
1175086	Masked Demolition Lover
3586320	Fieldy's Dreams
53193	Vast Aire
150565	&quot;Screamin' K&quot;
100293	R.A.G.
1964495	Just Mello
21097	Tinnie Punx
4501713	JPEGMAFIA
357749	Born 2wice
13606	PM Dawn
973169	Walter Gross (2)
363277	Paradise (13)
3456428	Raised By Seuss
193237	Tinchy Stryder
38238	Ultra Magnetic M.C.'s
3948655	Ambitious &amp; Gleam
67518	Surkus
2951244	Third Kind (2)
14648	D.J. Jazzy Jeff &amp; The Fresh Prince
32413	New Jack Style
40399	Kool Moe Dee
111340	Bernadette Cooper
135068	Dreddy Kruger
2422662	Art Vandelay
1089535	Gode Ord Dør Sist
3403662	Coop Da Real
949488	Key Biscayne
489735	Jyder Mæ' Attityder
4830	Terranova
64582	Captain Cee
35842	Mind Space
3669342	Jade Badger
373144	Prince Fatty
114815	MAX (5)
336972	C Note
377455	Adlib (4)
934417	DJ Brasco
961313	2awk
2581322	Tone Legend
38236	James Mtume
224693	Ana Ann
226836	Eboneé (2)
19162	Runaways
231975	Ten Typ Mes
173280	Nottz
238515	Debbie Johnson
3737054	Wolfy Funk Project
4082901	John Princekin
5099819	Daiyon
446797	Thug Law
2065199	Барбитурный
238220	The Kraken
1039748	CЕВZКВАД
428122	Pussy Tourette
3726924	Six Pak (2)
3215347	La Base (3)
886729	Billy Woods
63527	CrankCase
175587	Mac (2)
311767	Tabu (2)
3941515	Leaf (15)
1113521	Architeq
4818861	Lex The Hex Master
1819288	Skinny Dee
2135335	Supa Frienz
1487309	Psycster
388605	The BTX
525922	Reggae Philharmonic Orchestra
285153	Per Cussion
3181980	Bekas
5124750	Jimmie The Saint
2644528	Gran Kino
3157289	Tha S.E.T.
9839	The X-ecutioners
152272	Domingo
1239529	Tribal Jam (2)
125766	Mophono
813063	Da Outfit
755748	DnD (5)
819015	Adele (3)
393450	Gangsters In The Mood
162622	Shockproof
1150155	いとうせいこう
535265	Natasha St-Pier
144441	Tycie And Woody
3183708	Cakes Da Killa
195904	Lil' Flex
289775	Kaiser Chiefs
1237702	The &quot;L&quot;
145717	I.R.T. (Interboro Rhythm Team)
198544	Mr. Cheeks
400952	Tawiah
235621	Nasty Kutt
2270901	Ghetto Poetry
5800576	T.O.M.S. (2)
91623	Billy Lawrence
106765	Inna
792207	The Gigantics
5813602	Gastly (2)
4118310	Father Dude
174399	II Tru
211206	Rhymefest
57508	2Mex
4039305	KNT
3884877	MAD M.A.F.I.A.
78957	Cargo
1858436	Emil.RuleZ!
1005600	Kaine (3)
712070	Camilla (3)
205263	Shawn Kane
334296	DJ Def Chad
111506	Lil Flip
482704	Young Rome
117236	Lil Sci
1180443	Matheo
221085	Fundamentals
99776	DJ Divine
949869	Laric Surapow
2656480	O.C.U
282716	Salif
724418	JLMA HNRI
402679	Ryan Leslie
176047	Milano (2)
79114	Lisette Melendez
1885932	Gee Rock &amp; Da CND Coalition
291319	Lionel.D
132111	Overweight Pooch
906775	Mopz Wanted
223679	3rd Eye (2)
85390	S-Word
946939	Louis Bordeaux
300542	Rivers Cuomo
1692761	Top Priority (2)
4100358	L.L Brothers
239029	Convicts
3029114	Mettphonic
574822	Mic-T
337891	W4C
743345	Club Risque
282684	Duo Kie
3809687	Loop Minded Individuals
2617436	Ήρωας
548702	Bouchées Doubles
279239	Rimes
1003290	Ground Zero (11)
546385	Zakar (2)
212571	West Coast Bad Boyz
1468197	Renagayd
3266	Jerry Beeks
3083339	23 (4)
827110	Reflektor Falke
211112	Alias LJ
31712	Del The Funky Homosapien
521434	Kaos (16)
976379	Kid Static
101960	Evil Dee
3195879	Olori Manns
2707062	Lacrim
692359	Ranger Storm
2028955	Holygrailers
726894	NLF3 Trio
2405337	Down South Deficit
433852	Lady Bee
39069	P.S.O.
184489	Peaches (3)
440945	Convicted Felons
207020	Rudolf
2072261	Revolting Allschwil Posse
208874	Aphroe
4640621	Горный Щит
3281046	MistahNice
173152	Timbo King
1365473	NoizBoiz
207103	David Storrs
570427	General Woo
48393	Digable Planets
567316	Doug E. Fresh &amp; The New Get Fresh Crew
2421936	Johnny Moto
23507	Definition Of Sound
13869	Chris &quot;The Glove&quot; Taylor
112753	Blade
1703423	M.C. Cheese
282730	E.K.R.
951824	The 49ers
3009716	One Grand
977873	Christophe Willem
2780479	Treez 4 Life
132957	All-4-One
84795	Maceo Parker
2366811	K'ron
72742	Black Radical MKII
79878	Djinji Brown
1141651	Killa P
1303752	Ozrosaurus
70351	The Furious Five
130210	Brainpower
37253	Grap Luva
1121759	Deep In Da Circle
111138	El Fresh
3178411	Mike-E &amp; The G-Rap Crew
619447	Cover The Child Of Destruction
29821	John Holt
97078	The Audio Two
218856	Nikkfurie of La Caution
5827722	NxG
43317	M.C.A.D.E.
183179	Mistah Bohze
290615	Dan Aykroyd
64096	Sweetback
4652669	Qualchan.
34224	J. Rocc
198067	Illeagle Immigrant
90010	King Sun
2754534	Triad God
3688608	JONGPADAWAN
176906	Stereotyp Meets Al Haca
893682	Nesly Rice
592625	DJ Simon S
2944466	Grandmono Orchestra
1257594	Natural Dread Killaz
3070384	O.Boogie
350852	Nicholas
3767199	Ranko (5)
30918	Kym Mazelle
1425136	C-Money (2)
1882260	GD
82909	Hannibal Stax
257269	Writer's Block
2040976	Jadyn Maria
401131	Beni Arashiro
2330177	Sir Froderick
1590302	Inkswel
1192294	3D (14)
1139111	Misfits Of Madness
996024	Barry &amp; Demo
302968	U Know Who
1141647	Tomorrowz Weaponz
127178	Brenda Hale
683743	B.I.G Joe
123995	Centa Of Da Web
1082817	Bass Ryder
111997	Joey Chavez
456131	Motorcycle Mike
3115944	Kielen King
271544	Deckard (2)
752120	Annie Mac
168824	Bock
173377	Magic (2)
192566	Dungeon Mastaz
578760	Prljavo Kazalište
1491040	Success (4)
73466	Ronin
1796612	Johnson &amp; Malone
52815	Cecile
4489519	Tommyboy (4)
1132043	The Kartel
424428	The Mackrosoft
168617	Bias (2)
1240239	Chillin Krew
4949200	Kidnapper (2)
83822	MC Sergio
638091	Just Us (2)
4398194	Malik Turner
159026	Brother Ali
4157006	Bumbliño
1715787	Molesta
18948	Jackie Jackson
38906	Bally Sagoo
1890206	La Troba Kung-Fú
444374	Da All
508072	Rob-E-Rob &quot;SP&quot;
287283	ApologetiX
14648	DJ Jazzy Jeff &amp; Fresh Prince
1235611	A.W.O.L. (4)
1240260	VNM
1429906	Vince Harder
580646	Hase Cäsar
118719	Sub-Urban
86699	Ra (2)
41279	Freddie
1258067	Do Or Die (6)
174487	Da Youngsta's ILLY Funkstaz
31518	Kool DJ Red Alert
4195671	K. Daver
57383	MC Lynx
150229	Shazam X
1680093	Rapsonic
431866	Graham de Wilde
1164653	Revelation 3
486587	La Harissa
132551	Natasja
31995	Fat Jon
235852	Deluks
35852	Subtle
933985	The Spank
889402	Beats, Lyrics And Conscious Knowledge
337128	OFX
4895176	The Nicholas
3722803	Gorilla Death Party
55078	Rohan Delano
583368	Don Scavone
260282	Hammaspeikko
207706	SNJ
2950789	Black Noi$e
1456419	Seventh Order
469062	All Out War
367734	Mattafix
4822588	Fort Prozac
1201293	Mädness
2603979	Poldoore
360311	Black Spade
19967	Ms. Adventures
137997	Street System
4653235	Big Boom Bap
600811	Steelz
11413	Salmonella Dub
2526661	Epidemic (14)
1432403	Kalhex
75521	Mad Mission
252717	(hed) Planet Earth
106294	Jermaine Stewart
3162611	Retrogott Und Hulk Hodn
703491	Vico-C
3623490	Relja
2487477	Woodkid
1095	Andres
3946905	MEDZ (2)
141241	Flaminio Maphia
5343666	aestethic
12868	Holland Tunnel Project
1974323	PZK
94122	Abdominal
399677	Black Keith
862229	Arms Length
295573	Co
360575	DVA (2)
63195	McVey
155417	Indelible MC's
2941990	Agent 99 (3)
240488	K.P. &amp; Envyi
41778	Dust Junkys
2551732	Lethal Dos
488321	Kohei Japan
935428	Snatch (9)
3118799	Upfront MC
2241453	Deine Jugend
1752357	L.C. Lethal Conceptions
369500	L.A.'s Own Billy The Kidd
828694	School Of Seven Bells
1655117	Eino
468738	Ugly Mac Beer
63084	Vernon Reid
1750942	Nuffy
3542130	Bluestaeb
4842458	The Fharmacy
1414168	Baby 'D' &amp; Dizzy 'D'
204902	Loose (2)
111555	James J.T. Taylor
606153	C-Ordell
1746492	B.O.O.N.
1371577	Huggy (2)
265945	Obvious Wonder!
2300810	Oxxxymiron
53077	R.O.C.
21742	JAY Z
1696339	Key (16)
3077847	The Bullitts
107643	Another Bad Creation
680532	Fdel
594072	Lifestyl
1949349	Rockstar Games
4117045	DJ Monkeyphonic
2626981	I Mattacchiones
145361	Human Nature
139441	Javine
17971	Jermaine Jackson
5101089	Kweku Collins
1000503	Camilla
710296	Boogie Knight
177421	Kevin 'The Blade' Gordon
385694	King Giddra
334110	The Troids
295948	Squeak E. Clean
355316	Say When!
51189	Yeastie Girlz
270972	Berzerk
319668	Science (6)
16508	Madlib The Beat Konducta
3913987	Nekubi
107494	Masta Killa
101346	808 Mafia
1899062	Shah Bailey
100200	Dike
3646321	Flamingosis
1230368	Многоточие
805278	Kali's Finest
1406143	Bok Bok
5450740	Bongchops
65644	Daniel Givens
324853	Opensouls
18818	Shawn Lee
176748	The Constructus Corporation
2891189	Young Squage
7619	Betty Boo
259791	Benefit
1768539	Michael &quot;Beausoleil&quot; Doucet With Family And Friends
214242	DJ Smurf (2)
1536799	Heizman Boiz
3608229	Sevyn Streeter
67618	Plastic Bertrand
85154	Patto
427003	Traumateam
42238	Break Machine
2037810	Tati
1220175	Agony A.D.
82141	Chill-C
406700	Claude Sabbah
1120016	DPS
491288	Demon One
151357	Clay D
4262341	Astroid Boys
512743	DJ Red
1635352	United To Kill
207096	Guile
555709	Jason (10)
1217825	Goodplayuh'z
280632	Sandman (9)
13881	Rock Master Scott And The Dynamic Three
172783	The Source (2)
1286954	Freunde Der Sonne
310095	Martin
641008	David Dallas
3752799	PJ (27)
1748	Next Evidence
122088	Cappo
4806282	Soriheda
1318245	E-Dee
184715	Visionaries
2804030	Dean Phil!
5738143	Carl Brave
1275627	Hard Livin
82231	Damn!
1256598	Leon Le Pro
3314734	Le Gouffre
184156	Sabelle
365273	Profyle
1346374	Mange Myt
336971	Mangu
1524047	Earl Davis
275854	Esera
1887973	Pio Squad
155201	A.K.-S.W.I.F.T.
251419	Cholly Rock
162889	Blue Eyes
527031	NT (2)
464215	Malte
48464	Plan B
678254	DJ Tosh (3)
5346963	SBK Basement
3299229	Him-Lo
18811	Jack Costanzo
925847	Ol Skool
244366	Jogi
1681	Tin Tin Out
534382	Roxy D.
361181	Big Toine
28738	Mya
244460	DJ Masterkey
52239	The Boys Choir Of Harlem
257721	Gente Guasta
522866	Tittsworth
586745	Willy Denzey
125052	G. Love &amp; Special Sauce
1353751	Tim Sears
29234	Twin Hype
206706	X-Niggaz
350605	Kirk Smith (2)
4235691	1st Amendment (2)
1133259	Bacil
235853	Hemp Gru
4634414	BBM Crew
4962753	Sparadust
44391	Evidence (2)
133214	Green Grey
22935	Muggs
7699	SWV
1033686	Krupt Mob
178433	Scott &amp; Raven
364175	The Sound Connection Mix Masters
26912	Falco
5807973	Xpreshonists
170366	J &amp; The Phatman
4157604	I.T.P.G.
258410	Olive Oil
207130	Trina &amp; Tamara
136858	Latin Alliance
888883	Dosseh
446752	Chosen Few (3)
1105715	oBx
135888	Mark Sparks
481308	B-Boys
261721	Misty (4)
174597	Rich Nice
224769	Supherb
402609	G. Kill
978980	Chapter 3 (4)
31526	Rebel MC
3557283	P.O.L.O. Dynaztee
66045	Ripshop
10625	Charlotte
974422	David Le Deunff
58155	Black, Rock &amp; Ron
118114	Lee Buddah
301471	Trillville
194524	Snips
2158234	Demi-Portion
4333288	Tuma (3)
1052939	The Easetown Posse
88743	Girl Talk
810896	Calle 13
1161555	Bobby Stringer
